frame,mode,similarity,match_045,match_060,elapsed_s,fps,frame_saved
991,ATAQUE,0.000000,0,0,53.72,18.3,0
992,ATAQUE,0.000000,0,0,53.78,18.3,0
993,ATAQUE,0.000000,0,0,53.83,18.3,0
994,ATAQUE,0.000000,0,0,53.89,18.3,0
995,ATAQUE,0.000000,0,0,53.94,18.3,1
996,ATAQUE,0.000000,0,0,54.00,18.3,0
997,ATAQUE,0.000000,0,0,54.05,18.3,0
998,ATAQUE,0.000000,0,0,54.10,18.3,0
999,ATAQUE,0.000000,0,0,54.16,18.3,0
1000,ATAQUE,0.000000,0,0,54.21,18.3,1
1001,ATAQUE,0.000000,0,0,54.27,18.3,0
1002,ATAQUE,0.000000,0,0,54.33,18.3,0
1003,ATAQUE,0.000000,0,0,54.38,18.3,0
1004,ATAQUE,0.000000,0,0,54.44,18.3,0
1005,ATAQUE,0.000000,0,0,54.50,18.3,1
1006,ATAQUE,0.000000,0,0,54.55,18.3,0
1007,ATAQUE,0.000000,0,0,54.61,18.3,0
1008,ATAQUE,0.000000,0,0,54.66,18.3,0
1009,ATAQUE,0.000000,0,0,54.72,18.3,0
1010,ATAQUE,0.000000,0,0,54.78,17.8,1
1011,ATAQUE,0.000000,0,0,54.83,17.8,0
1012,ATAQUE,0.000000,0,0,54.89,17.8,0
1013,ATAQUE,0.000000,0,0,54.95,17.8,0
1014,ATAQUE,0.000000,0,0,55.00,17.8,0
1015,ATAQUE,0.000000,0,0,55.05,17.8,1
1016,ATAQUE,0.000000,0,0,55.11,17.8,0
1017,ATAQUE,0.000000,0,0,55.16,17.8,0
1018,ATAQUE,0.000000,0,0,55.22,17.8,0
1019,ATAQUE,0.000000,0,0,55.27,17.8,0
1020,ATAQUE,0.000000,0,0,55.33,18.1,1
1021,ATAQUE,0.000000,0,0,55.39,18.1,0
1022,ATAQUE,0.000000,0,0,55.44,18.1,0
1023,ATAQUE,0.000000,0,0,55.49,18.1,0
1024,ATAQUE,0.000000,0,0,55.55,18.1,0
1025,ATAQUE,0.000000,0,0,55.60,18.1,1
1026,ATAQUE,0.000000,0,0,55.65,18.1,0
1027,ATAQUE,0.000000,0,0,55.70,18.1,0
1028,ATAQUE,0.000000,0,0,55.75,18.1,0
1029,ATAQUE,0.000000,0,0,55.81,18.1,0
1030,ATAQUE,0.000000,0,0,55.86,18.7,1
1031,ATAQUE,0.000000,0,0,55.92,18.7,0
1032,ATAQUE,0.000000,0,0,55.98,18.7,0
1033,ATAQUE,0.000000,0,0,56.03,18.7,0
1034,ATAQUE,0.000000,0,0,56.09,18.7,0
1035,ATAQUE,0.000000,0,0,56.14,18.7,1
1036,ATAQUE,0.000000,0,0,56.19,18.7,0
1037,ATAQUE,0.000000,0,0,56.25,18.7,0
1038,ATAQUE,0.000000,0,0,56.30,18.7,0
1039,ATAQUE,0.000000,0,0,56.35,18.7,0
1040,ATAQUE,0.000000,0,0,56.41,18.4,1
1041,ATAQUE,0.000000,0,0,56.46,18.4,0
1042,ATAQUE,0.000000,0,0,56.52,18.4,0
1043,ATAQUE,0.000000,0,0,56.57,18.4,0
1044,ATAQUE,0.000000,0,0,56.62,18.4,0
1045,ATAQUE,0.000000,0,0,56.67,18.4,1
1046,ATAQUE,0.000000,0,0,56.73,18.4,0
1047,ATAQUE,0.000000,0,0,56.78,18.4,0
1048,ATAQUE,0.000000,0,0,56.83,18.4,0
1049,ATAQUE,0.000000,0,0,56.88,18.4,0
1050,ATAQUE,0.000000,0,0,56.94,18.8,1
1051,ATAQUE,0.000000,0,0,57.00,18.8,0
1052,ATAQUE,0.000000,0,0,57.05,18.8,0
1053,ATAQUE,0.000000,0,0,57.11,18.8,0
1054,ATAQUE,0.000000,0,0,57.16,18.8,0
1055,ATAQUE,0.000000,0,0,57.22,18.8,1
1056,ATAQUE,0.000000,0,0,57.28,18.8,0
1057,ATAQUE,0.000000,0,0,57.34,18.8,0
1058,ATAQUE,0.000000,0,0,57.39,18.8,0
1059,ATAQUE,0.000000,0,0,57.44,18.8,0
1060,ATAQUE,0.000000,0,0,57.50,18.0,1
1061,ATAQUE,0.000000,0,0,57.55,18.0,0
1062,ATAQUE,0.000000,0,0,57.60,18.0,0
1063,ATAQUE,0.000000,0,0,57.66,18.0,0
1064,ATAQUE,0.000000,0,0,57.71,18.0,0
1065,ATAQUE,0.000000,0,0,57.76,18.0,1
1066,ATAQUE,0.000000,0,0,57.82,18.0,0
1067,ATAQUE,0.000000,0,0,57.88,18.0,0
1068,ATAQUE,0.000000,0,0,57.93,18.0,0
1069,ATAQUE,0.000000,0,0,57.99,18.0,0
1070,ATAQUE,0.000000,0,0,58.05,18.2,1
1071,ATAQUE,0.000000,0,0,58.10,18.2,0
1072,ATAQUE,0.000000,0,0,58.15,18.2,0
1073,ATAQUE,0.000000,0,0,58.21,18.2,0
1074,ATAQUE,0.000000,0,0,58.26,18.2,0
1075,ATAQUE,0.000000,0,0,58.31,18.2,1
1076,ATAQUE,0.000000,0,0,58.37,18.2,0
1077,ATAQUE,0.000000,0,0,58.42,18.2,0
1078,ATAQUE,0.000000,0,0,58.48,18.2,0
1079,ATAQUE,0.000000,0,0,58.54,18.2,0
1080,ATAQUE,0.000000,0,0,58.60,18.2,1
1081,ATAQUE,0.000000,0,0,58.65,18.2,0
1082,ATAQUE,0.000000,0,0,58.71,18.2,0
1083,ATAQUE,0.000000,0,0,58.76,18.2,0
1084,ATAQUE,0.000000,0,0,58.81,18.2,0
1085,ATAQUE,0.000000,0,0,58.87,18.2,1
1086,ATAQUE,0.000000,0,0,58.93,18.2,0
1087,ATAQUE,0.000000,0,0,58.98,18.2,0
1088,ATAQUE,0.000000,0,0,59.03,18.2,0
1089,ATAQUE,0.000000,0,0,59.08,18.2,0
1090,ATAQUE,0.000000,0,0,59.13,18.6,1
1091,ATAQUE,0.000000,0,0,59.18,18.6,0
1092,ATAQUE,0.000000,0,0,59.24,18.6,0
1093,ATAQUE,0.000000,0,0,59.30,18.6,0
1094,ATAQUE,0.000000,0,0,59.35,18.6,0
1095,ATAQUE,0.000000,0,0,59.41,18.6,1
1096,ATAQUE,0.000000,0,0,59.46,18.6,0
1097,ATAQUE,0.000000,0,0,59.52,18.6,0
1098,ATAQUE,0.000000,0,0,59.58,18.6,0
1099,ATAQUE,0.000000,0,0,59.64,18.6,0
1100,ATAQUE,0.000000,0,0,59.69,17.8,1
1101,ATAQUE,0.000000,0,0,59.75,17.8,0
1102,ATAQUE,0.000000,0,0,59.81,17.8,0
1103,ATAQUE,0.000000,0,0,59.86,17.8,0
1104,ATAQUE,0.000000,0,0,59.92,17.8,0
1105,ATAQUE,0.000000,0,0,59.98,17.8,1
1106,ATAQUE,0.000000,0,0,60.03,17.8,0
1107,ATAQUE,0.000000,0,0,60.08,17.8,0
1108,ATAQUE,0.000000,0,0,60.14,17.8,0
1109,ATAQUE,0.000000,0,0,60.19,17.8,0
1110,ATAQUE,0.000000,0,0,60.24,18.2,1
1111,ATAQUE,0.000000,0,0,60.30,18.2,0
1112,ATAQUE,0.000000,0,0,60.35,18.2,0
1113,ATAQUE,0.000000,0,0,60.41,18.2,0
1114,ATAQUE,0.000000,0,0,60.47,18.2,0
1115,ATAQUE,0.000000,0,0,60.52,18.2,1
1116,ATAQUE,0.000000,0,0,60.58,18.2,0
1117,ATAQUE,0.000000,0,0,60.63,18.2,0
1118,ATAQUE,0.000000,0,0,60.68,18.2,0
1119,ATAQUE,0.000000,0,0,60.74,18.2,0
1120,ATAQUE,0.000000,0,0,60.80,18.0,1
1121,ATAQUE,0.000000,0,0,60.86,18.0,0
1122,ATAQUE,0.000000,0,0,60.91,18.0,0
1123,ATAQUE,0.000000,0,0,60.97,18.0,0
1124,ATAQUE,0.000000,0,0,61.02,18.0,0
1125,ATAQUE,0.000000,0,0,61.08,18.0,1
1126,ATAQUE,0.000000,0,0,61.13,18.0,0
1127,ATAQUE,0.000000,0,0,61.19,18.0,0
1128,ATAQUE,0.000000,0,0,61.25,18.0,0
1129,ATAQUE,0.000000,0,0,61.30,18.0,0
1130,ATAQUE,0.000000,0,0,61.36,17.9,1
1131,ATAQUE,0.000000,0,0,61.41,17.9,0
1132,ATAQUE,0.000000,0,0,61.47,17.9,0
1133,ATAQUE,0.000000,0,0,61.52,17.9,0
1134,ATAQUE,0.000000,0,0,61.58,17.9,0
1135,ATAQUE,0.000000,0,0,61.64,17.9,1
1136,ATAQUE,0.000000,0,0,61.69,17.9,0
1137,ATAQUE,0.000000,0,0,61.75,17.9,0
1138,ATAQUE,0.000000,0,0,61.80,17.9,0
1139,ATAQUE,0.000000,0,0,61.86,17.9,0
1140,ATAQUE,0.000000,0,0,61.92,17.9,1
1141,ATAQUE,0.000000,0,0,61.98,17.9,0
1142,ATAQUE,0.000000,0,0,62.03,17.9,0
1143,ATAQUE,0.000000,0,0,62.09,17.9,0
1144,ATAQUE,0.000000,0,0,62.15,17.9,0
1145,ATAQUE,0.000000,0,0,62.20,17.9,1
1146,ATAQUE,0.000000,0,0,62.26,17.9,0
1147,ATAQUE,0.000000,0,0,62.32,17.9,0
1148,ATAQUE,0.000000,0,0,62.37,17.9,0
1149,ATAQUE,0.000000,0,0,62.43,17.9,0
1150,ATAQUE,0.000000,0,0,62.49,17.5,1
1151,ATAQUE,0.000000,0,0,62.55,17.5,0
1152,ATAQUE,0.000000,0,0,62.60,17.5,0
1153,ATAQUE,0.000000,0,0,62.65,17.5,0
1154,ATAQUE,0.000000,0,0,62.71,17.5,0
1155,ATAQUE,0.000000,0,0,62.76,17.5,1
1156,ATAQUE,0.000000,0,0,62.81,17.5,0
1157,ATAQUE,0.000000,0,0,62.87,17.5,0
1158,ATAQUE,0.000000,0,0,62.92,17.5,0
1159,ATAQUE,0.000000,0,0,62.97,17.5,0
1160,ATAQUE,0.000000,0,0,63.03,18.5,1
1161,ATAQUE,0.000000,0,0,63.08,18.5,0
1162,ATAQUE,0.000000,0,0,63.14,18.5,0
1163,ATAQUE,0.000000,0,0,63.19,18.5,0
1164,ATAQUE,0.000000,0,0,63.24,18.5,0
1165,ATAQUE,0.000000,0,0,63.30,18.5,1
1166,ATAQUE,0.000000,0,0,63.35,18.5,0
1167,ATAQUE,0.000000,0,0,63.41,18.5,0
1168,ATAQUE,0.000000,0,0,63.46,18.5,0
1169,ATAQUE,0.000000,0,0,63.51,18.5,0
1170,ATAQUE,0.000000,0,0,63.57,18.6,1
1171,ATAQUE,0.000000,0,0,63.62,18.6,0
1172,ATAQUE,0.000000,0,0,63.68,18.6,0
1173,ATAQUE,0.000000,0,0,63.74,18.6,0
1174,ATAQUE,0.000000,0,0,63.79,18.6,0
1175,ATAQUE,0.000000,0,0,63.85,18.6,1
1176,ATAQUE,0.000000,0,0,63.90,18.6,0
1177,ATAQUE,0.000000,0,0,63.96,18.6,0
1178,ATAQUE,0.000000,0,0,64.01,18.6,0
1179,ATAQUE,0.000000,0,0,64.07,18.6,0
1180,ATAQUE,0.000000,0,0,64.12,18.1,1
1181,ATAQUE,0.000000,0,0,64.17,18.1,0
1182,ATAQUE,0.000000,0,0,64.23,18.1,0
1183,ATAQUE,0.000000,0,0,64.28,18.1,0
1184,ATAQUE,0.000000,0,0,64.33,18.1,0
1185,ATAQUE,0.000000,0,0,64.39,18.1,1
1186,ATAQUE,0.000000,0,0,64.44,18.1,0
1187,ATAQUE,0.000000,0,0,64.50,18.1,0
1188,ATAQUE,0.000000,0,0,64.55,18.1,0
1189,ATAQUE,0.000000,0,0,64.61,18.1,0
1190,ATAQUE,0.000000,0,0,64.66,18.4,1
1191,ATAQUE,0.000000,0,0,64.72,18.4,0
1192,ATAQUE,0.000000,0,0,64.77,18.4,0
1193,ATAQUE,0.000000,0,0,64.83,18.4,0
1194,ATAQUE,0.000000,0,0,64.88,18.4,0
1195,ATAQUE,0.000000,0,0,64.94,18.4,1
1196,ATAQUE,0.000000,0,0,64.99,18.4,0
1197,ATAQUE,0.000000,0,0,65.05,18.4,0
1198,ATAQUE,0.000000,0,0,65.10,18.4,0
1199,ATAQUE,0.000000,0,0,65.16,18.4,0
1200,ATAQUE,0.000000,0,0,65.22,18.1,1
1201,ATAQUE,0.000000,0,0,65.27,18.1,0
1202,ATAQUE,0.000000,0,0,65.33,18.1,0
1203,ATAQUE,0.000000,0,0,65.38,18.1,0
1204,ATAQUE,0.000000,0,0,65.43,18.1,0
1205,ATAQUE,0.000000,0,0,65.49,18.1,1
1206,ATAQUE,0.000000,0,0,65.54,18.1,0
1207,ATAQUE,0.000000,0,0,65.60,18.1,0
1208,ATAQUE,0.000000,0,0,65.66,18.1,0
1209,ATAQUE,0.000000,0,0,65.71,18.1,0
1210,ATAQUE,0.000000,0,0,65.77,18.0,1
1211,ATAQUE,0.000000,0,0,65.83,18.0,0
1212,ATAQUE,0.000000,0,0,65.89,18.0,0
1213,ATAQUE,0.000000,0,0,65.95,18.0,0
1214,ATAQUE,0.000000,0,0,66.00,18.0,0
1215,ATAQUE,0.000000,0,0,66.05,18.0,1
1216,ATAQUE,0.000000,0,0,66.11,18.0,0
1217,ATAQUE,0.000000,0,0,66.16,18.0,0
1218,ATAQUE,0.000000,0,0,66.22,18.0,0
1219,ATAQUE,0.000000,0,0,66.27,18.0,0
1220,ATAQUE,0.000000,0,0,66.32,18.0,1
1221,ATAQUE,0.000000,0,0,66.38,18.0,0
1222,ATAQUE,0.000000,0,0,66.43,18.0,0
1223,ATAQUE,0.000000,0,0,66.49,18.0,0
1224,ATAQUE,0.000000,0,0,66.54,18.0,0
1225,ATAQUE,0.000000,0,0,66.60,18.0,1
1226,ATAQUE,0.000000,0,0,66.65,18.0,0
1227,ATAQUE,0.000000,0,0,66.71,18.0,0
1228,ATAQUE,0.000000,0,0,66.76,18.0,0
1229,ATAQUE,0.000000,0,0,66.81,18.0,0
1230,ATAQUE,0.000000,0,0,66.87,18.5,1
1231,ATAQUE,0.000000,0,0,66.92,18.5,0
1232,ATAQUE,0.000000,0,0,66.97,18.5,0
1233,ATAQUE,0.000000,0,0,67.02,18.5,0
1234,ATAQUE,0.000000,0,0,67.07,18.5,0
1235,ATAQUE,0.000000,0,0,67.13,18.5,1
1236,ATAQUE,0.000000,0,0,67.18,18.5,0
1237,ATAQUE,0.000000,0,0,67.23,18.5,0
1238,ATAQUE,0.000000,0,0,67.29,18.5,0
1239,ATAQUE,0.000000,0,0,67.35,18.5,0
1240,ATAQUE,0.000000,0,0,67.40,18.7,1
1241,ATAQUE,0.000000,0,0,67.46,18.7,0
1242,ATAQUE,0.000000,0,0,67.51,18.7,0
1243,ATAQUE,0.000000,0,0,67.57,18.7,0
1244,ATAQUE,0.000000,0,0,67.62,18.7,0
1245,ATAQUE,0.000000,0,0,67.68,18.7,1
1246,ATAQUE,0.000000,0,0,67.73,18.7,0
1247,ATAQUE,0.000000,0,0,67.79,18.7,0
1248,ATAQUE,0.000000,0,0,67.84,18.7,0
1249,ATAQUE,0.000000,0,0,67.90,18.7,0
1250,ATAQUE,0.000000,0,0,67.95,18.1,1
1251,ATAQUE,0.000000,0,0,68.01,18.1,0
1252,ATAQUE,0.000000,0,0,68.07,18.1,0
1253,ATAQUE,0.000000,0,0,68.12,18.1,0
1254,ATAQUE,0.000000,0,0,68.18,18.1,0
1255,ATAQUE,0.000000,0,0,68.23,18.1,1
1256,ATAQUE,0.000000,0,0,68.29,18.1,0
1257,ATAQUE,0.000000,0,0,68.34,18.1,0
1258,ATAQUE,0.000000,0,0,68.39,18.1,0
1259,ATAQUE,0.000000,0,0,68.45,18.1,0
1260,ATAQUE,0.000000,0,0,68.50,18.3,1
1261,ATAQUE,0.000000,0,0,68.55,18.3,0
1262,ATAQUE,0.000000,0,0,68.60,18.3,0
1263,ATAQUE,0.000000,0,0,68.65,18.3,0
1264,ATAQUE,0.000000,0,0,68.71,18.3,0
1265,ATAQUE,0.000000,0,0,68.76,18.3,1
1266,ATAQUE,0.000000,0,0,68.81,18.3,0
1267,ATAQUE,0.000000,0,0,68.86,18.3,0
1268,ATAQUE,0.000000,0,0,68.91,18.3,0
1269,ATAQUE,0.000000,0,0,68.97,18.3,0
1270,ATAQUE,0.000000,0,0,69.02,19.3,1
1271,ATAQUE,0.000000,0,0,69.07,19.3,0
1272,ATAQUE,0.000000,0,0,69.12,19.3,0
1273,ATAQUE,0.000000,0,0,69.17,19.3,0
1274,ATAQUE,0.000000,0,0,69.22,19.3,0
1275,ATAQUE,0.000000,0,0,69.28,19.3,1
1276,ATAQUE,0.000000,0,0,69.33,19.3,0
1277,ATAQUE,0.000000,0,0,69.38,19.3,0
1278,ATAQUE,0.000000,0,0,69.44,19.3,0
1279,ATAQUE,0.000000,0,0,69.49,19.3,0
1280,ATAQUE,0.000000,0,0,69.54,19.0,1
1281,ATAQUE,0.000000,0,0,69.60,19.0,0
1282,ATAQUE,0.000000,0,0,69.65,19.0,0
1283,ATAQUE,0.000000,0,0,69.71,19.0,0
1284,ATAQUE,0.000000,0,0,69.77,19.0,0
1285,ATAQUE,0.000000,0,0,69.82,19.0,1
1286,ATAQUE,0.000000,0,0,69.87,19.0,0
1287,ATAQUE,0.000000,0,0,69.93,19.0,0
1288,ATAQUE,0.000000,0,0,69.99,19.0,0
1289,ATAQUE,0.000000,0,0,70.04,19.0,0
1290,ATAQUE,0.000000,0,0,70.10,18.1,1
1291,ATAQUE,0.000000,0,0,70.15,18.1,0
1292,ATAQUE,0.000000,0,0,70.21,18.1,0
1293,ATAQUE,0.000000,0,0,70.27,18.1,0
1294,ATAQUE,0.000000,0,0,70.32,18.1,0
1295,ATAQUE,0.000000,0,0,70.38,18.1,1
1296,ATAQUE,0.000000,0,0,70.43,18.1,0
1297,ATAQUE,0.000000,0,0,70.48,18.1,0
1298,ATAQUE,0.000000,0,0,70.54,18.1,0
1299,ATAQUE,0.000000,0,0,70.59,18.1,0
1300,ATAQUE,0.000000,0,0,70.65,18.1,1
1301,ATAQUE,0.000000,0,0,70.70,18.1,0
1302,ATAQUE,0.000000,0,0,70.75,18.1,0
1303,ATAQUE,0.000000,0,0,70.81,18.1,0
1304,ATAQUE,0.000000,0,0,70.86,18.1,0
1305,ATAQUE,0.000000,0,0,70.92,18.1,1
1306,ATAQUE,0.000000,0,0,70.97,18.1,0
1307,ATAQUE,0.000000,0,0,71.03,18.1,0
1308,ATAQUE,0.000000,0,0,71.08,18.1,0
1309,ATAQUE,0.000000,0,0,71.14,18.1,0
1310,ATAQUE,0.000000,0,0,71.20,18.3,1
1311,ATAQUE,0.000000,0,0,71.25,18.3,0
1312,ATAQUE,0.000000,0,0,71.30,18.3,0
1313,ATAQUE,0.000000,0,0,71.36,18.3,0
1314,ATAQUE,0.000000,0,0,71.41,18.3,0
1315,ATAQUE,0.000000,0,0,71.47,18.3,1
1316,ATAQUE,0.000000,0,0,71.52,18.3,0
1317,ATAQUE,0.000000,0,0,71.57,18.3,0
1318,ATAQUE,0.000000,0,0,71.62,18.3,0
1319,ATAQUE,0.000000,0,0,71.67,18.3,0
1320,ATAQUE,0.000000,0,0,71.73,18.8,1
1321,ATAQUE,0.000000,0,0,71.78,18.8,0
1322,ATAQUE,0.000000,0,0,71.83,18.8,0
1323,ATAQUE,0.000000,0,0,71.88,18.8,0
1324,ATAQUE,0.000000,0,0,71.94,18.8,0
1325,ATAQUE,0.000000,0,0,71.99,18.8,1
1326,ATAQUE,0.000000,0,0,72.04,18.8,0
1327,ATAQUE,0.000000,0,0,72.09,18.8,0
1328,ATAQUE,0.000000,0,0,72.15,18.8,0
1329,ATAQUE,0.000000,0,0,72.20,18.8,0
1330,ATAQUE,0.000000,0,0,72.25,19.0,1
1331,ATAQUE,0.000000,0,0,72.31,19.0,0
1332,ATAQUE,0.000000,0,0,72.36,19.0,0
1333,ATAQUE,0.000000,0,0,72.41,19.0,0
1334,ATAQUE,0.000000,0,0,72.46,19.0,0
1335,ATAQUE,0.000000,0,0,72.51,19.0,1
1336,ATAQUE,0.000000,0,0,72.56,19.0,0
1337,ATAQUE,0.000000,0,0,72.61,19.0,0
1338,ATAQUE,0.000000,0,0,72.66,19.0,0
1339,ATAQUE,0.000000,0,0,72.72,19.0,0
1340,ATAQUE,0.000000,0,0,72.77,19.4,1
1341,ATAQUE,0.000000,0,0,72.82,19.4,0
1342,ATAQUE,0.000000,0,0,72.87,19.4,0
1343,ATAQUE,0.000000,0,0,72.93,19.4,0
1344,ATAQUE,0.000000,0,0,72.98,19.4,0
1345,ATAQUE,0.000000,0,0,73.04,19.4,1
1346,ATAQUE,0.000000,0,0,73.09,19.4,0
1347,ATAQUE,0.000000,0,0,73.15,19.4,0
1348,ATAQUE,0.000000,0,0,73.20,19.4,0
1349,ATAQUE,0.000000,0,0,73.26,19.4,0
1350,ATAQUE,0.000000,0,0,73.31,18.4,1
1351,ATAQUE,0.000000,0,0,73.36,18.4,0
1352,ATAQUE,0.000000,0,0,73.41,18.4,0
1353,ATAQUE,0.000000,0,0,73.47,18.4,0
1354,ATAQUE,0.000000,0,0,73.52,18.4,0
1355,ATAQUE,0.000000,0,0,73.57,18.4,1
1356,ATAQUE,0.000000,0,0,73.62,18.4,0
1357,ATAQUE,0.000000,0,0,73.68,18.4,0
1358,ATAQUE,0.000000,0,0,73.73,18.4,0
1359,ATAQUE,0.000000,0,0,73.78,18.4,0
1360,ATAQUE,0.000000,0,0,73.83,19.2,1
1361,ATAQUE,0.000000,0,0,73.88,19.2,0
1362,ATAQUE,0.000000,0,0,73.94,19.2,0
1363,ATAQUE,0.000000,0,0,73.99,19.2,0
1364,ATAQUE,0.000000,0,0,74.04,19.2,0
1365,ATAQUE,0.000000,0,0,74.09,19.2,1
1366,ATAQUE,0.000000,0,0,74.15,19.2,0
1367,ATAQUE,0.000000,0,0,74.20,19.2,0
1368,ATAQUE,0.000000,0,0,74.26,19.2,0
1369,ATAQUE,0.000000,0,0,74.31,19.2,0
1370,ATAQUE,0.000000,0,0,74.37,18.8,1
1371,ATAQUE,0.000000,0,0,74.42,18.8,0
1372,ATAQUE,0.000000,0,0,74.47,18.8,0
1373,ATAQUE,0.000000,0,0,74.52,18.8,0
1374,ATAQUE,0.000000,0,0,74.57,18.8,0
1375,ATAQUE,0.000000,0,0,74.63,18.8,1
1376,ATAQUE,0.000000,0,0,74.68,18.8,0
1377,ATAQUE,0.000000,0,0,74.73,18.8,0
1378,ATAQUE,0.000000,0,0,74.78,18.8,0
1379,ATAQUE,0.000000,0,0,74.84,18.8,0
1380,ATAQUE,0.000000,0,0,74.89,19.1,1
1381,ATAQUE,0.000000,0,0,74.95,19.1,0
1382,ATAQUE,0.000000,0,0,75.00,19.1,0
1383,ATAQUE,0.000000,0,0,75.06,19.1,0
1384,ATAQUE,0.000000,0,0,75.11,19.1,0
1385,ATAQUE,0.000000,0,0,75.16,19.1,1
1386,ATAQUE,0.000000,0,0,75.22,19.1,0
1387,ATAQUE,0.000000,0,0,75.27,19.1,0
1388,ATAQUE,0.000000,0,0,75.32,19.1,0
1389,ATAQUE,0.000000,0,0,75.38,19.1,0
1390,ATAQUE,0.000000,0,0,75.43,18.4,1
1391,ATAQUE,0.000000,0,0,75.49,18.4,0
1392,ATAQUE,0.000000,0,0,75.54,18.4,0
1393,ATAQUE,0.000000,0,0,75.59,18.4,0
1394,ATAQUE,0.000000,0,0,75.64,18.4,0
1395,ATAQUE,0.000000,0,0,75.70,18.4,1
1396,ATAQUE,0.000000,0,0,75.75,18.4,0
1397,ATAQUE,0.000000,0,0,75.80,18.4,0
1398,ATAQUE,0.000000,0,0,75.85,18.4,0
1399,ATAQUE,0.000000,0,0,75.91,18.4,0
1400,ATAQUE,0.000000,0,0,75.97,18.8,1
1401,ATAQUE,0.000000,0,0,76.02,18.8,0
1402,ATAQUE,0.000000,0,0,76.08,18.8,0
1403,ATAQUE,0.000000,0,0,76.14,18.8,0
1404,ATAQUE,0.000000,0,0,76.19,18.8,0
1405,ATAQUE,0.000000,0,0,76.25,18.8,1
1406,ATAQUE,0.000000,0,0,76.30,18.8,0
1407,ATAQUE,0.000000,0,0,76.35,18.8,0
1408,ATAQUE,0.000000,0,0,76.41,18.8,0
1409,ATAQUE,0.000000,0,0,76.46,18.8,0
1410,ATAQUE,0.000000,0,0,76.52,18.1,1
1411,ATAQUE,0.000000,0,0,76.57,18.1,0
1412,ATAQUE,0.000000,0,0,76.63,18.1,0
1413,ATAQUE,0.000000,0,0,76.68,18.1,0
1414,ATAQUE,0.000000,0,0,76.73,18.1,0
1415,ATAQUE,0.000000,0,0,76.78,18.1,1
1416,ATAQUE,0.000000,0,0,76.83,18.1,0
1417,ATAQUE,0.000000,0,0,76.89,18.1,0
1418,ATAQUE,0.000000,0,0,76.94,18.1,0
1419,ATAQUE,0.000000,0,0,77.00,18.1,0
1420,ATAQUE,0.000000,0,0,77.05,18.8,1
1421,ATAQUE,0.000000,0,0,77.11,18.8,0
1422,ATAQUE,0.000000,0,0,77.16,18.8,0
1423,ATAQUE,0.000000,0,0,77.22,18.8,0
1424,ATAQUE,0.000000,0,0,77.27,18.8,0
1425,ATAQUE,0.000000,0,0,77.33,18.8,1
1426,ATAQUE,0.000000,0,0,77.38,18.8,0
1427,ATAQUE,0.000000,0,0,77.44,18.8,0
1428,ATAQUE,0.000000,0,0,77.50,18.8,0
1429,ATAQUE,0.000000,0,0,77.55,18.8,0
1430,ATAQUE,0.000000,0,0,77.61,17.9,1
1431,ATAQUE,0.000000,0,0,77.66,17.9,0
1432,ATAQUE,0.000000,0,0,77.71,17.9,0
1433,ATAQUE,0.000000,0,0,77.77,17.9,0
1434,ATAQUE,0.000000,0,0,77.83,17.9,0
1435,ATAQUE,0.000000,0,0,77.88,17.9,1
1436,ATAQUE,0.000000,0,0,77.93,17.9,0
1437,ATAQUE,0.000000,0,0,77.98,17.9,0
1438,ATAQUE,0.000000,0,0,78.03,17.9,0
1439,ATAQUE,0.000000,0,0,78.08,17.9,0
1440,ATAQUE,0.000000,0,0,78.14,18.9,1
1441,ATAQUE,0.000000,0,0,78.19,18.9,0
1442,ATAQUE,0.000000,0,0,78.25,18.9,0
1443,ATAQUE,0.000000,0,0,78.30,18.9,0
1444,ATAQUE,0.000000,0,0,78.36,18.9,0
1445,ATAQUE,0.000000,0,0,78.42,18.9,1
1446,ATAQUE,0.000000,0,0,78.47,18.9,0
1447,ATAQUE,0.000000,0,0,78.53,18.9,0
1448,ATAQUE,0.000000,0,0,78.58,18.9,0
1449,ATAQUE,0.000000,0,0,78.63,18.9,0
1450,ATAQUE,0.000000,0,0,78.68,18.4,1
1451,ATAQUE,0.000000,0,0,78.73,18.4,0
1452,ATAQUE,0.000000,0,0,78.79,18.4,0
1453,ATAQUE,0.000000,0,0,78.84,18.4,0
1454,ATAQUE,0.000000,0,0,78.90,18.4,0
1455,ATAQUE,0.000000,0,0,78.95,18.4,1
1456,ATAQUE,0.000000,0,0,79.01,18.4,0
1457,ATAQUE,0.000000,0,0,79.06,18.4,0
1458,ATAQUE,0.000000,0,0,79.12,18.4,0
1459,ATAQUE,0.000000,0,0,79.17,18.4,0
1460,ATAQUE,0.000000,0,0,79.23,18.3,1
1461,ATAQUE,0.000000,0,0,79.28,18.3,0
1462,ATAQUE,0.000000,0,0,79.34,18.3,0
1463,ATAQUE,0.000000,0,0,79.39,18.3,0
1464,ATAQUE,0.000000,0,0,79.44,18.3,0
1465,ATAQUE,0.000000,0,0,79.50,18.3,1
1466,ATAQUE,0.000000,0,0,79.55,18.3,0
1467,ATAQUE,0.000000,0,0,79.60,18.3,0
1468,ATAQUE,0.000000,0,0,79.66,18.3,0
1469,ATAQUE,0.000000,0,0,79.71,18.3,0
1470,ATAQUE,0.000000,0,0,79.76,18.7,1
1471,ATAQUE,0.000000,0,0,79.81,18.7,0
